tweet,label
334,@BarackObama i request u to impose ban on atom bom which will never be used in war and only peaceful purpose atom bom can be used mr president Putin will not use atom bom on ukrain it is our duty to stop Putin not to use atom bom on war at any cost.
335,"@HISTROIKA @KyivIndependent Don't talk rubbish, we all know it's the Russian murderous army that is doing the killing, raping and thieving of innocent civilians. Putin is a war criminal. Slava Ukrain 🇺🇦🇺🇦🇺🇦🇺🇦"
336,@redelpegeorge @spectatorindex What have you been smoking? Russia started this war by invading Ukrain unprovoked and actually making historic neutral countries (like your own) join NATO because of warmongering Putin.
337,"@KenKimball11 @EURACTIV @NKurmayer @noyan_oliver What about this from 2016? USA and Israel financed the Nazi #Ukrain regime which murders its own citizens.
 It has to do with today's war. No one justifies the dictator Putin but the whole picture is best viewed via whataboutism."
338,"@LPC49403371 @BarbenCrotts @Outlier_Saint @patriots_fight1 @Mister_334 @RealDSchmidt @DonaldJTrumpJr @anneapplebaum @davidaxelrod ""He made it harder for us to absorb recent price surges stemming from Putin’s war in Ukrain""If increased gas production and consumption is incompatible with the climate crisis. Why did his officials meet Venezuela’s dictator,Nicolás Maduro, in the hopes of lifting an oil embargo?"
339,"@Ajay_Bagga And on top of that if Russia drops a tactical nuclear weapon over Ukrain in order to bring this never ending war to an end, then God save the equity market. Putin is capable and time and again threatened both the US & NATO that such unprecedented act is very much a possibility."
340,"@MorriganResists @ua_parliament Please stop the murderous cruel assult on families in Ukraine, your neighbor! You profess to be Catholic. Many, many Ukrain citizens are Catholic !! What does God say about these atrocities of war on your neighbor, Mr Putin ??Would you choose to have your grandchildren bombed?"
341,@Ukrain_War Put a stop to this SOB RUSSIA NEEDS TO BE BOMBARDED. PUTIN NEED FOR RUSSIA TO BE ATTACKED
342,@Ukrain_War why haven’t the UKRAINIANS GOTTEN THE WEAPONS TO DEFEND THEMSELVES?  THEY ARE BEEN SLAUGHTERED .  PRESIDENT BIDEN RESPOND TO IT OR YOU WANT THEM TO BE KILLED BY PUTIN?
343,@deanandersonnyc @MadeInTheUSANJ @laurenboebert Ukrain did nothing to provoke the inhumanities Putin is forcing on them. Putin has committed war crimes and should be held accountable. Just as Trump should be held accountable for the insurrection
344,@KhayaJames Putin's plan B is the Southern Region of Ukrain. If he wins this he wins the 'war'
345,"36.,Arnold schwarzenegger tells Putin to stop this war.  9:18.
37.,Exclusive:Obama weighs in on war in Ukrain,Vladimir putin. 2:28.
38.,Zelensky speaks about His children.
3:36.
39.,madness-evil angry trap beat new rap hip hop instrumental music 2019 nons prod#instrumentals.3:22"
346,"@guyverhofstadt  we need to make a war plan, war budget and war economy in support for Ukrain. All countries have to make and donate (heavy) weapons and ammunition so Ukrain can put up an equal fight to Russian who illegaly invaded and slaughter/rape/torture civilians! STOP PUTIN https://t.co/9N5URgDUDj"
347,"@DarthPutinKGB I think is time for President Putin to Stop the war in Ukrain now, if he want to be counted among the Peace maker in the world and negociate with Ukraine Goverment pr Putin you cannot be bombarding Ukrain taken killing taken innocent lives and calling for a peaceful talk"
348,"When asked about the current Ukrain crisis, Pacquiao publicly asks Russian President Vladimir Putin to stop the war and talk about the problem."
349,@campbellclaret @JustinWelby Given the #Putin playbook that war in #Ukrain will cause famine in N. Africa & Near East + millions of refugees to Europe. What is your answer? Mine is: we need to dissuade them and send aid to their homelands.
350,"To leaders of the Democratic world.
By acting like cowards you help Putin winning this war in Ukrain. You have to be brave and strong, command Putin to stop the war immediately. Then threaten him that if he does not, you will interfere in Ukrain with all your military power!!"
351,"@DerbyChrisW @thierrybaudet Total idiot that suggests that NATO is aggressiv. Who started a devastatibg war in Ukrain. NATO or Putin? NATO had the right to protect the borders of western Europe, including Sweden and Finland."
352,"@Amanda_E_Winn As I stated early on:
The US, Europe, & the world community must not allow Putin's war to continue. Why? He will not stop, destruction & genocide are continuing.

The US, Europe & the world community must issue an ultimatum to Putin: 
Stop the war now or we will defend Ukrain."
353,"@noyzrost Putin a war criminal, so who is responsible for all killings since 2014 and when Putin invaded Ukrain? Looks like you are misinformed or spreading misinformation. Know your history because you haven't got a clue."
354,"While Putin punishes those who speak out against his war, shouldn't we also sancion those who support his war?
Russian personalities using their profiles to build support for Putin's war in Ukrain should be sanctioned like oligarchs, government members & generals."
355,"Overview of Ukraine: how it started, how it might finish:

Paul Whelan: beginning of the end for Putin https://t.co/9jmB8Tru5A…

Ukraine: Putin's war of unintended consequences https://t.co/9jmB8Tru5A…"
356,"@POTUS @SecBlinken @SecDef
Well, CNN even knows what's going on & What needs to be Done! Mr. Pres. if you Don't do Whatever is Necessary to DEFEAT Putin IN Ukrain, You will Forever be Known as a Coward! This Is Not Acceptable! Stop This WAR!  🇺🇸💪🇺🇦
https://t.co/x0AZHKtBtz"
357,"@KETSO_4LIFE And Putin is alleged to feeding his people propaganda. That's war, truth is dangerous in that situation. The distorted information is order of the day from all angles. It's normal, it is the way to go. Ukrain, Russia,  the West and US must add propaganda at stages for survival."
358,"@ScottAdamsSays If Obama can win by bombing Af-Pak border using UAV's, Putin surely deserves for disarming Ukrain and saving Europe from another war."
359,"@ErnestoFonsecaC @tatjana_nikic Please answer, if Biden decide tomorrow to negociate with Putin for peace tomorrow the war will end tomorrow. Biden hate Putin, insult him since 2020 and humiliating all Russia. At the same time Biden son is corrupt in Ukrain......"
360,@TheEconomist Ukrain cannot win this war. The USA and NATO want the Ukrainians to fight their war to diminish Russia and Putin's power. They encourage the fight and supply arms. No concern for Ukrainian lives. Totally disgusting. The sooner a resolution is reached the better for all.
361,"@VaushV Japp they did that 2014 and see how satisfied Russia is now 4 day befor starting war Putin say we not going to invad Ukrain, He lie and Anonymous can prov Putin 2 month earlier decide to do so. How can you trust a man like that????????"
362,"@njoesephina @woye1 The excitement is about the Captain who is perfectly dead as we speak and not the fact that after 40 days of the war, small Ukrain is not only still standing, it disabled Putin's flagship and so far killed 34 Russian Colonels including this dead Captain and 8 Generals."
363,@anders_aslund you know that putin plan a bigger war as only ukrain!!
364,@IMinakshiJoshi Ghar ka zagda bada ya putin  ukrain  jew and nazis war 60 days is big ...learn and be at peace  sos
365,"Bhakts: The United States is responsible for the invasion of Ukraine because Americans are rude. 
Me: You can hate on the US all you want.  This should not prevent a sentient person for condemning PUTIN for this unprovoked war on Ukrain, which he launched to destroy Ukraine. https://t.co/O8p19OLhuo"
366,"@visegrad24 ok i agree then take initiative to stop the  war, what you want? that russia take over ukrain?? go to talk with russia putin then if you  want  to stop the  war, dont be so stupid please."
367,"🇺🇦 Ukrain got the whole world standing beside them - too much blood/too much lives were lost already just to tickle this mini czar's ego.
#NATO is not enough! Do what ever has to be done to Stop this war!💙💛💙
#StopPutinNOW #StopWarInUkraine #GretiansTag 
https://t.co/EPCyMpfHYP"
368,RUSSIA UKRAIN WAR NEWS MEMES PUTIN MEMES https://t.co/vXYGOHHzmd via @YouTube
369,"@hevadventurer Confirmand war criminal 
Stool pigeon paid to frame Putin for the Great Reset
OBAMA & BIDEN ARE 100% RESPONCIBLE FOR UKRAIN
every Dead Ukrainian civilian was murdered by 2 successive presidents 
22  REPORTERS ASSASINATED 
BY THE GOV. SINCE US FUNDED COUP https://t.co/Ha9PszFv6W"
370,"@SuavePolymath @EerikNKross No imagine anymore. Deakine get closer. Surrender or die.
ukrain lost the war. Surrender best option for them and forgiveness from Putin so they can return to their family. 
But nazi minded regime prefeer suicide than surrender. Same as 1945. Sad 😭😭"
371,"Shut your mouth up Putin and Muscow. The US, EU & NATO don't want another World War just for humanity good reasons. So be warned before it's too late, if you bring it on you don't stand a chance at all before them. You've even failed so far against Ukrain. https://t.co/CPDJYw4FaI"
372,"@Kateryna_Kruk Ukraine can't stop fighting until the Russian aggression stops.

I'm pretty confident that if Putin stopped this war, Ukrain would stop fighting."
373,"Ukraine: mistaken at the start; how it might finish: 

Paul Whelan: beginning of the end for Putin https://t.co/9jmB8Tru5A…

Ukraine: Putin's war of unintended consequences https://t.co/9jmB8Tru5A…"
374,"At the end of the day,Putin's victory in the war will come from the Baltic states.The Russians have an orderly plan.The withdrawal of Russian forces was one of the plans to illuminate the waiting corner for the Baltic states and get the West to send aid to Ukraine.#Russia #Ukrain"
